0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.27976590394973755,0.18800951540470123,-0.05588659271597862,0.2773514986038208,0.17210832238197327,-0.04683108255267143,0.2766973078250885,0.17100387811660767,-0.04688173532485962,0.27596718072891235,0.169753760099411,-0.04690902307629585,0.27587440609931946,0.17150399088859558,-0.07517734915018082,0.27433067560195923,0.17027410864830017,-0.07517752051353455,0.27268853783607483,0.16905629634857178,-0.07523597776889801,0.266176700592041,0.16889405250549316,0.003060293383896351,0.2635916769504547,0.16918915510177612,-0.12480977177619934,0.27476319670677185,0.1998167484998703,-0.0337018147110939,0.2725205421447754,0.1985577791929245,-0.07102853804826736,0.24563874304294586,0.23016488552093506,0.09696581959724426,0.24422669410705566,0.22584666311740875,-0.1867194026708603,0.24831603467464447,0.3230077624320984,0.16836340725421906,0.2504999041557312,0.333847314119339,-0.21836532652378082,0.29334720969200134,0.33519184589385986,0.1263454556465149,0.30120018124580383,0.35033857822418213,-0.18681152164936066,0.30529505014419556,0.3456496000289917,0.12379138916730881,0.31468403339385986,0.3648836016654968,-0.2109360247850418,0.3054107129573822,0.3444042503833771,0.09995072335004807,0.3176215887069702,0.3529213070869446,-0.2058146893978119,0.30295708775520325,0.3304890990257263,0.11334912478923798,0.31251126527786255,0.3472735285758972,-0.18325714766979218,0.24401704967021942,0.4199430048465729,0.0932760238647461,0.2321067899465561,0.4277878403663635,-0.09329750388860703,0.26235145330429077,0.5320234298706055,0.22818568348884583,0.24333544075489044,0.5681414008140564,-0.04231338948011398,0.26443904638290405,0.646492600440979,0.37634041905403137,0.23653759062290192,0.7098063826560974,0.021501872688531876,0.2573513388633728,0.6663731932640076,0.38869887590408325,0.2273891568183899,0.732291579246521,0.024016231298446655,0.3014973998069763,0.6596659421920776,0.36346885561943054,0.26739540696144104,0.7502963542938232,-0.047132235020399094
0.2799759805202484,0.18537572026252747,-0.09478842467069626,0.2778533399105072,0.16975374519824982,-0.08568791300058365,0.2773468792438507,0.1688554584980011,-0.08573399484157562,0.27673956751823425,0.16780593991279602,-0.08574090152978897,0.27624064683914185,0.16943666338920593,-0.11543143540620804,0.27473682165145874,0.16850052773952484,-0.11543062329292297,0.2730965316295624,0.16748543083667755,-0.11547468602657318,0.26625707745552063,0.168038472533226,-0.03149273246526718,0.2635585069656372,0.16878223419189453,-0.16599373519420624,0.27507081627845764,0.1990451067686081,-0.07069434970617294,0.27272704243659973,0.1980961263179779,-0.1098540723323822,0.24273332953453064,0.23012232780456543,0.06884659826755524,0.24425236880779266,0.22874952852725983,-0.22137507796287537,0.24633412063121796,0.3230419456958771,0.12780731916427612,0.2505601942539215,0.33459603786468506,-0.24676012992858887,0.2814911901950836,0.3538282811641693,0.07998784631490707,0.30108073353767395,0.3599947392940521,-0.2073666751384735,0.2912595570087433,0.3641642928123474,0.07486923038959503,0.3129417300224304,0.3757581114768982,-0.23408113420009613,0.2964714467525482,0.3577643632888794,0.05271090567111969,0.31661123037338257,0.36786147952079773,-0.2287929207086563,0.2929680049419403,0.35502851009368896,0.06719671934843063,0.31203362345695496,0.36181584000587463,-0.20389999449253082,0.24289557337760925,0.4226069748401642,0.09308116137981415,0.2324763387441635,0.42991572618484497,-0.09311923384666443,0.2640455365180969,0.5342633128166199,0.2593170404434204,0.2439030557870865,0.5671542286872864,-0.007518833968788385,0.263906329870224,0.6463621258735657,0.4311915934085846,0.23623064160346985,0.7100487947463989,0.08731698989868164,0.2569953501224518,0.6673884987831116,0.44602423906326294,0.22737649083137512,0.7347152233123779,0.0927496999502182,0.3012550473213196,0.6596882343292236,0.41973984241485596,0.2680996358394623,0.7493121027946472,0.02154575102031231
0.28062698245048523,0.18170809745788574,-0.12132968753576279,0.27854210138320923,0.1657441258430481,-0.11183729767799377,0.27807876467704773,0.1650390923023224,-0.1118730828166008,0.27745768427848816,0.1641186624765396,-0.11187127232551575,0.27674949169158936,0.1659887135028839,-0.14146190881729126,0.2751827538013458,0.16552942991256714,-0.14149163663387299,0.27346351742744446,0.1648799031972885,-0.14154791831970215,0.2662591338157654,0.1660776436328888,-0.053676020354032516,0.26337555050849915,0.16776904463768005,-0.187556654214859,0.27608728408813477,0.19571278989315033,-0.0957583636045456,0.27351123094558716,0.19559064507484436,-0.134685680270195,0.24221952259540558,0.23004795610904694,0.04781476780772209,0.24312709271907806,0.23118847608566284,-0.23837479948997498,0.24311403930187225,0.32282814383506775,0.09013299643993378,0.24554891884326935,0.3366219103336334,-0.2568950355052948,0.2708238363265991,0.37493351101875305,0.023064978420734406,0.29510051012039185,0.36920103430747986,-0.21073979139328003,0.2777881622314453,0.3899848163127899,0.013336618430912495,0.3072429597377777,0.3851715624332428,-0.23613838851451874,0.28183889389038086,0.382794052362442,-0.006078382022678852,0.31089088320732117,0.37753725051879883,-0.23245200514793396,0.2790527939796448,0.3790680766105652,0.010899770073592663,0.30602142214775085,0.37114569544792175,-0.20752112567424774,0.24238698184490204,0.4229668974876404,0.0927513837814331,0.23205731809139252,0.42987802624702454,-0.09279270470142365,0.2633479833602905,0.5357887744903564,0.2619815170764923,0.24432899057865143,0.5651127696037292,-0.015255337581038475,0.26388370990753174,0.6464196443557739,0.43678873777389526,0.2356734722852707,0.7103536128997803,0.07163695991039276,0.2570798993110657,0.6687353849411011,0.4514094591140747,0.22716641426086426,0.7364166975021362,0.07605215162038803,0.3004627525806427,0.6611893773078918,0.4204303026199341,0.2683313488960266,0.748997688293457,0.0010720599675551057
0.2808160185813904,0.18209953606128693,-0.13045109808444977,0.2787444293498993,0.16615796089172363,-0.12057359516620636,0.278315931558609,0.16538143157958984,-0.12060125917196274,0.2777157425880432,0.16435575485229492,-0.12059568613767624,0.27684512734413147,0.16628696024417877,-0.1503465473651886,0.2752540409564972,0.1657411903142929,-0.15038087964057922,0.27350741624832153,0.16503839194774628,-0.1504526138305664,0.2663108706474304,0.16665950417518616,-0.059598665684461594,0.26309868693351746,0.1678784340620041,-0.19415955245494843,0.2763364911079407,0.19593222439289093,-0.10375232249498367,0.2737361490726471,0.19569368660449982,-0.142921581864357,0.24638639390468597,0.23835285007953644,0.04140507057309151,0.2383662760257721,0.23324745893478394,-0.24309228360652924,0.2457091212272644,0.3360140323638916,0.08559872210025787,0.23899735510349274,0.33694955706596375,-0.2678053677082062,0.2700117826461792,0.40018489956855774,0.017548000440001488,0.2886682450771332,0.3771606981754303,-0.23821969330310822,0.27643147110939026,0.4189129173755646,0.008471930399537086,0.2992608845233917,0.3988721966743469,-0.26414281129837036,0.2798592448234558,0.4123722016811371,-0.01109539344906807,0.30468037724494934,0.3883911371231079,-0.2624571621417999,0.2769089341163635,0.406233012676239,0.0054101282730698586,0.30013030767440796,0.3800260126590729,-0.23576444387435913,0.24331261217594147,0.42468658089637756,0.09057620912790298,0.22885416448116302,0.42994534969329834,-0.0906144455075264,0.26333701610565186,0.5384753942489624,0.2593708336353302,0.24438463151454926,0.5636202096939087,-0.03975324332714081,0.2638568580150604,0.646815836429596,0.4148866534233093,0.2356712818145752,0.7113532423973083,0.02026691474020481,0.2572133243083954,0.6692416071891785,0.42848172783851624,0.22714540362358093,0.7380716800689697,0.021144924685359,0.30000340938568115,0.6617215275764465,0.4059542417526245,0.2689379155635834,0.7490177750587463,-0.06256741285324097
0.2807391881942749,0.18245576322078705,-0.127908393740654,0.2787356972694397,0.16670139133930206,-0.11824112385511398,0.27833518385887146,0.1661338061094284,-0.11826396733522415,0.2777884900569916,0.16536439955234528,-0.11825492978096008,0.2767563462257385,0.16662320494651794,-0.14680126309394836,0.2750905752182007,0.16605713963508606,-0.1468421369791031,0.27320167422294617,0.1653204709291458,-0.1469242125749588,0.26631027460098267,0.16769705712795258,-0.05715895816683769,0.26184988021850586,0.16810832917690277,-0.18618252873420715,0.27625054121017456,0.1972501277923584,-0.10129392147064209,0.2733859121799469,0.19657595455646515,-0.13879866898059845,0.25238627195358276,0.24576596915721893,0.041055940091609955,0.2329023778438568,0.23487479984760284,-0.2337440401315689,0.25007784366607666,0.3387647271156311,0.08652927726507187,0.23076345026493073,0.33731821179389954,-0.25908294320106506,0.27203813195228577,0.40445175766944885,0.023723673075437546,0.2816902995109558,0.38196036219596863,-0.23226122558116913,0.27855032682418823,0.42462944984436035,0.014837211929261684,0.2899540364742279,0.40467220544815063,-0.25679323077201843,0.28135210275650024,0.4190685749053955,-0.004371723625808954,0.29680362343788147,0.3949772119522095,-0.256651908159256,0.27807193994522095,0.41179606318473816,0.011857657693326473,0.29225149750709534,0.3858983814716339,-0.23027464747428894,0.2448417693376541,0.4267013669013977,0.0859309658408165,0.22637289762496948,0.43040451407432556,-0.08594691008329391,0.2632674276828766,0.5423114895820618,0.23250071704387665,0.2440062165260315,0.5637563467025757,-0.06562378257513046,0.2633877992630005,0.6471225023269653,0.39057767391204834,0.23513935506343842,0.7132304310798645,-0.02330610901117325,0.25681939721107483,0.6700686812400818,0.4029083549976349,0.22669829428195953,0.7391780018806458,-0.024351123720407486,0.2988681197166443,0.6628270745277405,0.3646082282066345,0.2688073217868805,0.7490083575248718,-0.11155051738023758
0.28069430589675903,0.18745888769626617,-0.12556125223636627,0.27887803316116333,0.17229115962982178,-0.11524295061826706,0.27865028381347656,0.17178143560886383,-0.1152641698718071,0.27832069993019104,0.17107869684696198,-0.1152549609541893,0.2767043709754944,0.17178967595100403,-0.14256206154823303,0.274945467710495,0.1708938032388687,-0.14260095357894897,0.27292105555534363,0.16980373859405518,-0.14269129931926727,0.26668253540992737,0.17215994000434875,-0.05148358270525932,0.2609679102897644,0.17117036879062653,-0.17593172192573547,0.2762300372123718,0.20275190472602844,-0.09818267077207565,0.2731100022792816,0.20201177895069122,-0.1341581493616104,0.25774142146110535,0.2487463802099228,0.044193848967552185,0.2282702922821045,0.23492440581321716,-0.2276289463043213,0.2525598406791687,0.33879420161247253,0.08811142295598984,0.22268202900886536,0.3373022973537445,-0.2539726495742798,0.2722329795360565,0.3938080668449402,0.018316596746444702,0.2743339538574219,0.3850047290325165,-0.22849665582180023,0.2801946997642517,0.41615697741508484,0.008668097667396069,0.2819148004055023,0.40737974643707275,-0.2522066831588745,0.28416121006011963,0.4194811284542084,-0.01129229087382555,0.28950774669647217,0.3966551423072815,-0.2529594302177429,0.2806346118450165,0.4119022488594055,0.006280696485191584,0.2859265208244324,0.3883143365383148,-0.22666729986667633,0.24526871740818024,0.42648959159851074,0.08312233537435532,0.2222607582807541,0.4286532700061798,-0.08312411606311798,0.26324763894081116,0.5419295430183411,0.2127997875213623,0.24386924505233765,0.5624801516532898,-0.09365317225456238,0.26327961683273315,0.6460120677947998,0.36072292923927307,0.23495909571647644,0.7132132649421692,-0.07493699342012405,0.25671178102493286,0.6696504354476929,0.371658056974411,0.2265687733888626,0.7389211654663086,-0.07846707850694656,0.2980164587497711,0.6628533005714417,0.3319448232650757,0.26865196228027344,0.7489334940910339,-0.16846774518489838
0.28060182929039,0.1905195116996765,-0.138518825173378,0.2789577543735504,0.17609155178070068,-0.12659981846809387,0.27886518836021423,0.17563089728355408,-0.12662465870380402,0.2786904275417328,0.17500446736812592,-0.12661968171596527,0.2765117883682251,0.1754232496023178,-0.1516375094652176,0.27456340193748474,0.17441114783287048,-0.15166954696178436,0.27225643396377563,0.1732429563999176,-0.1517610400915146,0.2672031819820404,0.17578330636024475,-0.05526156723499298,0.25954172015190125,0.1742258369922638,-0.1711280196905136,0.27622053027153015,0.20597892999649048,-0.10863449424505234,0.2727203071117401,0.2052345871925354,-0.1416744589805603,0.2624119520187378,0.25141653418540955,0.04220811650156975,0.22395601868629456,0.23530125617980957,-0.20678997039794922,0.25709614157676697,0.3407762348651886,0.0919569879770279,0.2165682166814804,0.33757492899894714,-0.2329900711774826,0.2753487825393677,0.3988105058670044,0.016772832721471786,0.2671820819377899,0.3866206109523773,-0.23621758818626404,0.2811204791069031,0.41975364089012146,0.004960149060934782,0.2760062515735626,0.40966153144836426,-0.26153072714805603,0.2846551537513733,0.41574355959892273,-0.015995584428310394,0.2835730314254761,0.3980652689933777,-0.2653152048587799,0.28252068161964417,0.40803536772727966,0.004477949813008308,0.2803756892681122,0.3899172842502594,-0.2356918901205063,0.2456607073545456,0.42558446526527405,0.0793139860033989,0.2199689745903015,0.4281485080718994,-0.07930801063776016,0.2630406320095062,0.5421682596206665,0.2137366682291031,0.24377815425395966,0.5626145601272583,-0.11307889968156815,0.26279154419898987,0.6447483897209167,0.3697036802768707,0.23465554416179657,0.7132865190505981,-0.10947509109973907,0.2557262182235718,0.6674425005912781,0.38140884041786194,0.22613559663295746,0.7390719652175903,-0.11465685069561005,0.2971085011959076,0.6630365252494812,0.34045177698135376,0.2686295807361603,0.7491482496261597,-0.21129176020622253
0.28048175573349,0.19423647224903107,-0.1259448081254959,0.27898794412612915,0.1797909438610077,-0.11406608670949936,0.2789146304130554,0.17924544215202332,-0.11409129202365875,0.2787408232688904,0.17854362726211548,-0.11408223956823349,0.27649015188217163,0.17902660369873047,-0.14072008430957794,0.2745201289653778,0.17786146700382233,-0.1407526284456253,0.2722157835960388,0.17649565637111664,-0.14084652066230774,0.26731806993484497,0.177991583943367,-0.047181036323308945,0.2595115900039673,0.17583370208740234,-0.17072314023971558,0.27590975165367126,0.2090093493461609,-0.09686543047428131,0.2724919021129608,0.20801988244056702,-0.13197240233421326,0.26181328296661377,0.25105032324790955,0.05012401565909386,0.2212151437997818,0.23548689484596252,-0.198286235332489,0.2556997537612915,0.3400743305683136,0.10166411101818085,0.20992964506149292,0.3375515341758728,-0.22554603219032288,0.26846691966056824,0.39290550351142883,0.024122098460793495,0.2610871195793152,0.38698336482048035,-0.23198416829109192,0.2768070101737976,0.41445043683052063,0.012285121716558933,0.2707732319831848,0.4101346731185913,-0.2568264901638031,0.2838656008243561,0.4125778377056122,-0.008628510870039463,0.27748170495033264,0.3980582058429718,-0.2591477334499359,0.2804727256298065,0.4050106406211853,0.011661890894174576,0.2750243544578552,0.3905470669269562,-0.2306532859802246,0.24561291933059692,0.425424188375473,0.08011313527822495,0.2184130847454071,0.42816367745399475,-0.08009862899780273,0.2620667517185211,0.5426356196403503,0.21185845136642456,0.24250181019306183,0.5628641247749329,-0.11911715567111969,0.26242566108703613,0.6447292566299438,0.3679673373699188,0.2344415783882141,0.7141571640968323,-0.11951467394828796,0.25512009859085083,0.6673257350921631,0.3794540762901306,0.22572684288024902,0.7393665909767151,-0.1252148598432541,0.29668253660202026,0.663504421710968,0.33675989508628845,0.26872187852859497,0.7493465542793274,-0.22214658558368683
0.2805691063404083,0.19685578346252441,-0.15276600420475006,0.27934470772743225,0.18195387721061707,-0.1404082328081131,0.27934885025024414,0.18133804202079773,-0.14042942225933075,0.2792167663574219,0.18056529760360718,-0.1404164582490921,0.27656689286231995,0.18125802278518677,-0.1678079217672348,0.2745363414287567,0.18007127940654755,-0.16784588992595673,0.27222099900245667,0.1786934733390808,-0.16794492304325104,0.26775166392326355,0.17943613231182098,-0.06502272933721542,0.2593003511428833,0.17712771892547607,-0.18986400961875916,0.2761085629463196,0.21098531782627106,-0.12110579758882523,0.27255624532699585,0.21006165444850922,-0.15733861923217773,0.26268714666366577,0.24997137486934662,0.03474096953868866,0.21803702414035797,0.23592127859592438,-0.2074233889579773,0.2571661174297333,0.33903732895851135,0.08618739247322083,0.20465758442878723,0.33802106976509094,-0.22749066352844238,0.27046260237693787,0.3923713266849518,-0.008733834140002728,0.2563258409500122,0.3857991695404053,-0.24735423922538757,0.27866193652153015,0.4082280397415161,-0.02404547482728958,0.26523321866989136,0.4089607298374176,-0.2730681002140045,0.28820183873176575,0.40608149766921997,-0.04648224264383316,0.27269983291625977,0.3973309099674225,-0.2776556611061096,0.2832515835762024,0.3978734612464905,-0.02207205630838871,0.27065974473953247,0.3894651532173157,-0.24661308526992798,0.24557214975357056,0.42532438039779663,0.07987860590219498,0.21710284054279327,0.42773473262786865,-0.07987181842327118,0.2616434395313263,0.5426815152168274,0.2168004810810089,0.24062861502170563,0.5631811618804932,-0.11923646926879883,0.2620457410812378,0.6453993320465088,0.38032370805740356,0.23442497849464417,0.7151517868041992,-0.11766932159662247,0.2544381022453308,0.6678673624992371,0.3923368453979492,0.22547371685504913,0.7401447892189026,-0.12332558631896973,0.29630327224731445,0.663834273815155,0.34666314721107483,0.2688281834125519,0.7501324415206909,-0.22433799505233765
0.2800845205783844,0.19861042499542236,-0.20119038224220276,0.2790375351905823,0.18327055871486664,-0.18808312714099884,0.27908623218536377,0.1825658231973648,-0.18810759484767914,0.27899646759033203,0.18172438442707062,-0.18810328841209412,0.2758788466453552,0.18278026580810547,-0.2150125503540039,0.2737084627151489,0.1816103756427765,-0.2150566577911377,0.2712077498435974,0.18022404611110687,-0.21515128016471863,0.2675171494483948,0.18040822446346283,-0.10393733531236649,0.25784605741500854,0.17799986898899078,-0.2267332822084427,0.27580803632736206,0.21260015666484833,-0.16608986258506775,0.27201566100120544,0.21196775138378143,-0.20173989236354828,0.26557809114456177,0.24891258776187897,0.0012851719511672854,0.2144247442483902,0.23731251060962677,-0.23438097536563873,0.26064130663871765,0.3388115167617798,0.04524550586938858,0.20055454969406128,0.3392512798309326,-0.25702664256095886,0.27568477392196655,0.39060330390930176,-0.06541573256254196,0.25339582562446594,0.38428062200546265,-0.27526941895484924,0.2808240056037903,0.40636375546455383,-0.08545053005218506,0.26334255933761597,0.4065653681755066,-0.30335932970046997,0.28708213567733765,0.4027964174747467,-0.10862931609153748,0.2702873647212982,0.39475321769714355,-0.30886420607566833,0.2827271521091461,0.39457881450653076,-0.07924196869134903,0.26740017533302307,0.38676661252975464,-0.2750146985054016,0.24565139412879944,0.42417147755622864,0.07885102182626724,0.21596644818782806,0.42593082785606384,-0.07884189486503601,0.2613837420940399,0.542708694934845,0.22548998892307281,0.23985901474952698,0.5636454820632935,-0.12818703055381775,0.26180800795555115,0.6454119086265564,0.40632501244544983,0.23442968726158142,0.7163059115409851,-0.12565210461616516,0.25393375754356384,0.6678550243377686,0.41981270909309387,0.2254611998796463,0.7404139637947083,-0.13150137662887573,0.29563215374946594,0.6642469167709351,0.36861005425453186,0.2692325711250305,0.7504328489303589,-0.23972384631633759
